trk_rec_type,trk_crsh_id,trk_unit_num,trk_carr_city,trk_carr_st,trk_carr_zip,trk_carr_name_src_cd,trk_intr_inta_ind,trk_gvwr,trk_cdl_grp_cd,trk_cdl_exmp_cd,trk_med_card_ind,trk_trk_type_cd,trk_frst_unit_axle,trk_scnd_unit_axle,trk_crgo_body_type_cd,trk_hzrd_matl_plrd_ind,trk_hzrd_matl_spll_ind,trk_cdl_rstr_28_ind,trk_cdl_rstr_29_ind,trk_cdl_rstr_30_ind,trk_cdl_rstr_35_ind,trk_cdl_rstr_36_ind,trk_trk_updt_date,trk_crnt_x_cord,trk_crnt_y_cord,trk_cnty_cd ,trk_date_val,trk_milt_time
7,8692883,2,GRAND RAPIDS,MI,49503,1,1,26000,1,,1,10,2,,4,0,0,0,0,0,0,0,13-AUG-13,-85.6443855761809,42.9555701731733,41,20130807,1120
7,8694546,1,GRAND RAPIDS,MI,49534,2,1,161000,1,,1,5,T3,S4,4,0,0,0,0,0,0,0,12-AUG-13,-85.7130789531324,42.9418092969293,41,20130806,1430
7,8695013,2,GRAND RAPIDS,MI,49504,1,1,90000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,12-AUG-13,-83.1773531877106,42.2501276478453,82,20130716,843
7,8695305,1,GRAND RAPIDS,MI,49518-8769,2,2,54000,1,,0,1,T2,S1,1,0,0,0,0,0,0,0,15-AUG-13,-85.8017642302239,43.4244270703079,62,20130719,1415
7,8696452,2,GRAND RAPIDS,MI,49501,1,1,130000,1,,1,3,T2,S1,,1,0,0,0,0,0,0,21-AUG-13,-85.3528510473881,44.5860835179337,28,20130806,740
7,8696513,3,GRAND RAPIDS,MI,49503,1,2,17963,2,,1,13,B2,,8,0,0,0,0,0,0,0,21-AUG-13,-85.761759795988,42.9136183348993,41,20130801,1604
7,8696772,2,GRAND RAPIDS,MI,49503,2,1,0,4,9,0,,B2,,8,0,0,0,0,0,0,0,14-AUG-13,-85.6619801811513,42.9702884366761,41,20130809,1520
7,8697699,2,GRAND RAPIDS,MI,49528,4,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,21-AUG-13,-83.7840879068826,42.2795962023633,81,20130814,1345
7,8698397,1,GRAND RAPIDS,MI,49548,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,16-AUG-13,-82.9892223943337,42.5771336430276,50,20130814,1841
7,8699767,2,GRAND RAPIDS,MI,49518-8769,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,22-AUG-13,-85.9796004912049,43.4672216261684,62,20130814,820
7,8699789,1,GRAND RAPIDS,MI,49506,4,1,10000,2,,1,1,B2,,1,0,0,0,0,0,0,0,19-AUG-13,,,70,20130817,11
7,8700286,2,GRAND RAPIDS,MI,49512,2,2,26000,2,,0,18,2,,1,0,0,0,0,0,0,0,20-AUG-13,-82.9218143218759,42.4517185425828,50,20130727,1351
7,8701930,1,GRAND RAPIDS,MI,49544, ,2,80000,1,,0,1,T2,S1,1,0,0,0,0,0,0,0,22-AUG-13,-86.5128428745246,42.0316222013429,11,20130803,1010
7,8702116,1,GRAND RAPIDS,MI,49548,1,1,13875,5,9,1,18,2,,1,0,0,0,0,0,0,0,27-AUG-13,-85.6713750564711,42.9312569418013,41,20130821,1456
7,8702923,2,GRAND RAPIDS,MI,49507,2,1,54000,1,,0,1,T2,S1,1,0,0,0,0,0,0,0,28-AUG-13,-85.5528588231829,42.2802640408859,39,20130820,1128
7,8704306,2,GRAND RAPIDS,MI,49505,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,26-AUG-13,-85.6825417463074,42.9416381541201,41,20130822,1350
7,8704976,1,GRAND RAPIDS,MI,495080000,1,1,32000,1,,0,10,T2,,1,0,0,0,0,0,0,0,26-AUG-13,-85.3999696099721,44.2511035594918,83,20130514,530
7,8705452,2,GRAND RAPIDS,MI,49503,2,1,15447,3,,1,16,2,,8,0,0,0,0,0,0,0,27-AUG-13,-85.6787679812191,43.0328148824774,41,20130821,1655
7,8706363,1,GRAND RAPIDS,MI,49544,1,1,80000,1,,1,1,3,2,2,0,0,0,0,0,0,0,28-AUG-13,-83.4518613741407,42.5430594519385,63,20130822,1030
7,8707933,1,GRAND RAPIDS,MI,49508,1,2,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,30-AUG-13,-85.1947108180939,41.8753872057206,12,20130829,910
7,8708850,2,GRAND RAPIDS,MI,49518,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,02-SEP-13,-85.6779366115618,42.8969604641819,41,20130902,125
7,8708961,1,GRAND RAPIDS,MI,49508,1,1,130000,1,,1,6,T3,S6,2,0,0,0,0,0,0,0,02-SEP-13,-85.3929485516406,43.4316795692805,59,20130831,825
7,8709133,1,GRAND RAPIDS,MI,49548,2,1,26000,4,9,0,18,2,,8,0,0,0,0,0,0,0,02-SEP-13,-86.1167900019319,42.3090159509103,80,20130830,1200
7,8709305,1,GRAND RAPIDS,MI,49544,4,2,90000,1,,1,1,T2,S3,1,0,0,0,0,0,0,0,02-SEP-13,-86.2634093441794,43.1913224726539,61,20130829,2142
7,8709716,2,GRAND RAPIDS,MI,49503,4,1,39600,2,,1,13,B2,,8,0,0,0,0,0,0,0,03-SEP-13,-85.6279243527072,42.9126350055503,41,20130723,600
7,8710122,1,GRAND RAPIDS,MI,49508,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,04-SEP-13,-85.6069581034764,42.883726279193,41,20130814,1340
7,8711710,2,GRAND RAPIDS,MI,49503,1,2,17963,2,,1,16,B2,,1,0,0,0,0,0,0,0,06-SEP-13,-85.6524734691554,42.8838695442709,41,20130816,715
7,8712675,2,GRAND RAPIDS,MI,49509-0946,2,1,52000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,12-SEP-13,-85.5820703162835,44.6861682518015,28,20130725,1600
7,8713774,3,GRAND RAPIDS,MI,49548,3,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,12-SEP-13,-85.6039440556866,43.1170991389287,41,20130906,1636
7,8715045,1,GRAND RAPIDS,MI,49503,1,1,10000,1,,1,1,2,,1,0,0,0,0,0,0,0,10-SEP-13,-85.6395394220633,42.969979139814,41,20130909,1727
7,8715050,2,GRAND RAPIDS,MI,49503,2,1,40000,1,,0,10,3,,4,0,0,0,0,0,0,0,19-SEP-13,-85.6706169771784,42.988992777628,41,20130821,1500
7,8715140,1,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T2,S2,1,0,0,0,0,0,0,0,10-SEP-13,-85.1454170243541,43.6001471348583,54,20130809,1257
7,8716126,1,GRAND RAPIDS,MI,49503,1,2,26000,,,,18,2,,1,0,0,0,0,0,0,0,12-SEP-13,-83.9531438868166,43.9921842600241,6,20130820,614
7,8716435,1,GRAND RAPIDS,MI,49518,2,1,52000,3,,1,1,T3,S2,1,0,0,0,0,0,0,0,12-SEP-13,-85.5798524311742,43.0551870033811,41,20130911,1334
7,8716631,2,GRAND RAPIDS,MI,49508,1,1,17500,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,25-SEP-13,-85.83205303913,42.8602497623938,70,20130911,1450
7,8717448,1,GRAND RAPIDS,MI,49548,1,1,66000,1,,1,1,T2,S2,3,0,0,0,0,0,0,0,13-SEP-13,-83.2195253929142,42.4369319553956,82,20130830,1545
7,8717759,1,GRAND RAPIDS,MI,49546,2,2,80000,2,,1,1,T3,S2,1,0,0,0,0,0,0,0,16-SEP-13,-85.5656595134231,42.8741596050056,41,20130829,1706
7,8718831,2,GRAND RAPIDS,MI,49504,1,1,24000,2,,0,20,B2,,8,0,0,0,0,0,0,0,23-SEP-13,-85.6787989865635,42.9393793984804,41,20130909,700
7,8718842,2,GRAND RAPIDS,,MI49534, ,1,11300,,,1,1,1,T5,,,1,0,0,0,0,0,16-SEP-13,-85.6885737008752,43.0173904352732,41,20130913,1525
7,8718898,1,GRAND RAPIDS,MI,49507, ,1,101387,5,,0,13,B2,,8,8,0,0,0,0,0,0,30-DEC-13,-85.6771745901621,42.8987176780639,41,20130912,1440
7,8719207,1,GRAND RAPIDS,MI,49503,4,1,19000,3,,1,1,2,,8,0,0,0,0,0,0,0,16-SEP-13,-85.9946125823221,42.8103671792487,70,20130911,1704
7,8720183,1,GRAND RAPIDS,MI,49505,1,1,10000,3,,0,20,B2,,8,0,0,0,0,0,0,0,17-SEP-13,-85.6566054084646,42.9476937297683,41,20130913,805
7,8720928,1,GRAND RAPIDS,MI,499503,1,1,25000,1,,1,1,2,,8,0,0,0,0,0,0,0,18-SEP-13,-85.6825906062313,42.9634135737822,41,20130917,1609
7,8720929,2,GRAND RAPIDS,MI,49503,4,1,48000,2,,1,13,B2,,8,0,0,0,0,0,0,0,18-SEP-13,-85.6676465466227,42.9558565048297,41,20130917,1820
7,8720935,1,GRAND RAPIDS,MI,49507,2,1,11863,3,,0,4,2,,8,0,0,0,0,0,0,0,18-SEP-13,-85.6697366474654,42.9578350355522,41,20130917,2000
7,8722034,1,GRAND RAPIDS,MI,49548,3,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,01-OCT-13,-84.366764416565,42.1827959429864,38,20130823,1853
7,8723554,2,GRAND RAPIDS,MI,49544,1,1,115000,1,,1,1,4,4,4,0,0,0,0,0,0,0,23-SEP-13,-85.6847158294647,43.0435767784075,41,20130923,817
7,8723945,1,GRAND RAPIDS,MI,49508,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,23-SEP-13,-82.4998213250384,42.9094206109122,74,20130919,615
7,8724989,2,GRAND RAPIDS,MI,49525,1,1,23000,1,,0,1,2,,3,0,0,0,0,0,0,0,24-SEP-13,-85.656980162163,42.9703714365613,41,20130909,915
7,8725066,1,GRAND RAPIDS,IA,49512,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,24-SEP-13,-85.6530746994775,42.9128213666431,41,20130916,1631
7,8725543,1,GRAND RAPIDS,MI,49548,1,2,90000,2,,0,10,3,,7,0,0,0,0,0,0,0,02-OCT-13,-85.7449371808864,42.8973663279223,41,20130906,1201
7,8725952,1,GRAND RAPIDS,MI,49548,4,1,65000,1,,0,1,T2,S3,1,0,0,0,0,0,0,0,25-SEP-13,-85.6791057914982,42.9666249169388,41,20130924,1349
7,8726066,2,GRAND RAPIDS,MI,49504,1,1,14500,3,,1,17,T3,S6,1,0,0,0,0,0,0,0,25-SEP-13,-83.1274217184134,42.2936240441145,82,20130924,825
7,8727085,1,GRAND RAPIDS,MI,49534,2,1,59000,2,,1,13,B2,,8,0,0,0,0,0,0,0,30-SEP-13,,,70,20130907,2215
7,8727411,2,GRAND RAPIDS,MI,49544-1333,2,1,32000,1,,1,1,2,2,1,0,0,0,0,0,0,0,02-OCT-13,-83.0278027130786,42.4923286390687,50,20130909,1036
7,8730713,2,GRAND RAPIDS,MI,49546,2,1,10000,5,,0,21,B1,,8,0,0,0,0,0,0,0,09-OCT-13,-85.5394549175298,42.9417531766025,41,20130913,745
7,8730723,2,GRAND RAPIDS,MI,49501,1,1,130000,1,,1,6,T3,S6,2,1,0,0,0,0,0,0,07-OCT-13,-85.3709727606977,42.8780575364578,41,20130927,653
7,8730731,1,GRAND RAPIDS,MI,49534,4,1,26000,5,,1,18,2,,1,0,0,0,0,0,0,0,10-OCT-13,-85.7195129009645,43.1017636122023,41,20130926,1616
7,8730996,1,GRAND RAPIDS,MI,49503,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,01-OCT-13,-85.7733163578747,41.7619575869518,75,20130917,1932
7,8731401,2,GRAND RAPIDS,MI,49548,2,1,132000,1,,1,1,T3,3,1,0,0,0,0,0,0,0,07-OCT-13,-84.321517294019,42.6656064994028,33,20130927,1400
7,8731885,3,GRAND RAPIDS,MI,49503,1,2,33000,2,,1,13,B2,,8,0,0,0,0,0,0,0,08-OCT-13,-85.56607794181,42.9125424626026,41,20130923,1711
7,8731888,2,GRAND RAPIDS,MI,49546,1,2,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,10-OCT-13,-85.5649766924708,42.8834481593249,41,20130920,120
7,8732520,1,GRAND RAPIDS,MI,49505,4,1,200000,1,,1,1,T3,S4,4,0,0,0,0,0,0,0,03-OCT-13,-85.685093569213,42.9670946919301,41,20131002,1417
7,8734838,2,GRAND RAPIDS,MI,49503,2,1,32500,2,,1,10,3,,7,0,0,0,0,0,0,0,10-OCT-13,-85.7041631612417,42.9747232766457,41,20130726,740
7,8734852,1,GRAND RAPIDS,MI,49503,4,1,54000,1,,1,5,3,2,4,0,0,0,0,0,0,0,07-OCT-13,-85.6709046691158,42.913232775231,41,20131003,930
7,8735662,1,GRAND RAPIDS,MI,49504,1,2,18000,2,,1,10,2,2,1,0,0,0,0,0,0,0,07-OCT-13,-86.1948059813729,43.2323768236288,61,20131004,1120
7,8736156,2,GRAND RAPIDS,MI,49507,4,2,48800,1,,0,1,2,,3,0,0,0,0,0,0,0,08-OCT-13,-85.6676820482027,42.9568623815339,41,20131003,1448
7,8736542,2,GRAND RAPIDS,MI,49548,1,2,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,08-OCT-13,-84.6030506655093,42.716550407358,23,20131005,445
7,8737270,1,GRAND RAPIDS,MI,49503,2,1,80000,1,,1,1,T3,S1,1,0,0,0,0,0,0,0,09-OCT-13,-85.6561348030444,44.6429598671518,28,20131008,1245
7,8738149,1,GRAND RAPIDS,MI,49519,1,1,72000,1,,1,10,4,,7,0,0,0,0,0,0,0,10-OCT-13,-86.0210327713073,42.8780343179243,70,20131009,802
7,8738933,2,GRAND RAPIDS,MI,49503,4,1,11340,3,,1,1,11,,8,0,0,0,0,0,0,0,11-OCT-13,-85.694618783156,42.9133996984733,41,20131010,646
7,8739011,1,GRAND RAPIDS,MI,49512,2,1,26800,3,,1,1,T2,S1,1,0,0,0,0,0,0,0,11-OCT-13,-85.4623141620462,43.7070360225128,54,20131001,1540
7,8739090,1,GRAND RAPIDS,MI,49534,1,1,23500,4,9,0,1,2,,1,0,0,0,0,0,0,0,11-OCT-13,-86.0288851208845,42.8138722676307,70,20131010,857
7,8739221,1,GRAND RAPIDS,MI,49548,1,2,66000,3,,1,1,T2,S2,1,0,0,0,0,0,0,0,11-OCT-13,-84.8439883610093,43.5966745382715,37,20131010,146
7,8740265,1,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,14-OCT-13,-84.8684384012404,43.6836916655028,37,20131009,1730
7,8740481,2,GRAND RAPIDS,MI,49503,1,1,20000,2,,1,13,B2,,8,0,0,0,0,0,0,0,17-OCT-13,-85.6586829626487,42.9371330057496,41,20131010,745
7,8741943,2,GRAND RAPIDS,MI,49503,1,1,39600,2,,1,13,B2,,8,0,0,0,0,0,0,0,24-OCT-13,-85.6398679550084,42.9844248797468,41,20131011,2221
7,8741969,2,GRAND RAPIDS,MI,49503,1,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,15-OCT-13,-85.6080285148169,42.9110363855874,41,20131011,1800
7,8744290,2,GRAND RAPIDS,MI,49426,1,1,20000,1,,1,10,3,,1,0,0,0,0,0,0,0,17-OCT-13,-85.649620451531,42.9492840379385,41,20131015,1500
7,8745342,1,GRAND RAPIDS,MI,49544-640,4,1,90000,1,,1,1,T2,S3,8,0,0,0,0,0,0,0,18-OCT-13,-84.5795893011025,42.7259992711086,33,20131012,1025
7,8745447,1,GRAND RAPIDS,MI,49548,4,1,80000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,23-OCT-13,-85.5544137185519,42.2471214704101,39,20131016,1604
7,8746949,1,GRAND RAPIDS,MI,49548,1,1,66000,1,,1,1,T2,S1,8,0,0,0,0,0,0,0,21-OCT-13,-85.7968046660556,41.8970842840571,14,20131016,2238
7,8747566,1,GRAND RAPIDS,MI,49509,4,1,160000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,24-OCT-13,-83.0871522581509,42.4805437792449,63,20131010,910
7,8747683,1,GRAND RAPIDS,MI,49503,1,1,90000,,,0,1,3,2,3,0,0,0,0,0,0,0,23-OCT-13,-83.5476549688924,44.28010953122,35,20131018,1030
7,8748976,1,GRAND RAPIDS,MI,49528,4,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,25-OCT-13,-85.6984411306863,42.9719971589902,41,20131015,1746
7,8749354,2,GRAND RAPIDS,MI,49548,4,1,32000,1,,1,1,2,,8,0,0,0,0,0,0,0,22-OCT-13,-83.0236891161872,42.3693158334714,82,20131019,1130
7,8749589,2,GRAND RAPIDS,MI,49503,2,2,31000,2,,1,20,B2,,1,0,0,0,0,0,0,0,23-OCT-13,-85.618090870126,42.8669928527564,41,20130927,1612
7,8749827,1,GRAND RAPIDS,MI,49534,1,1,11000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,31-OCT-13,-83.626094744729,43.0140609977352,25,20131021,836
7,8750142,1,GRAND RAPIDS,MI,49509,4,1,92000,3,,1,18,6,,5,0,0,0,0,0,0,0,23-OCT-13,-85.8331056964208,42.92164840048,70,20131022,1715
7,8750145,1,GRAND RAPIDS,MI,49512,3,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,23-OCT-13,-85.8611346236817,42.8712077944101,70,20131022,1810
7,8750548,1,GRAND RAPIDS,MI,49548,4,1,10000,1,,0,1,10,,8,0,0,0,0,0,0,0,23-OCT-13,-83.1328908252666,42.3386503057684,82,20131016,1130
7,8756053,1,GRAND RAPIDS,MI,49503,4,1,40000,3,,0,10,B2,,8,0,0,0,0,0,0,0,28-OCT-13,-85.6678970698728,42.963205855532,41,20131022,1307
7,8757696,1,GRAND RAPIDS,MI,49508,4,1,28000,1,,1,1,2,,1,0,0,0,0,0,0,0,29-OCT-13,-83.0801462993325,43.7813312259807,32,20131029,620
7,8757753,1,GRAND RAPIDS,MI,49548,1,1,66000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,29-OCT-13,-85.5158483680344,42.2685499562339,39,20131028,600
7,8758917,2,GRAND RAPIDS,MI,49503,1,1,15447,3,,1,16,B2,,8,0,0,0,0,0,0,0,30-OCT-13,-85.6492883310607,42.9554619847528,41,20131029,900
7,8762341,2,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,07-NOV-13,-83.3374702511322,42.6082154048796,63,20131016,1358
7,8762988,1,GRAND RAPIDS,MI,49512,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,04-NOV-13,,,41,20131101,720
7,8763424,1,GRAND RAPIDS,MI,49544,4,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,04-NOV-13,-83.1160745748896,42.53030247537,63,20131031,1400
7,8764627,2,GRAND RAPIDS,MI,49503,4,1,26001,2,,0,13,B2,,8,0,0,0,0,0,0,0,14-NOV-13,-85.6387421494211,42.9582550883424,41,20131029,2000
7,8764648,1,GRAND RAPIDS,MN,49503,1,1,160000,1,,0,1,T3,S4,3,0,0,0,0,0,0,0,05-NOV-13,-85.6398954150335,42.9585099772101,41,20131104,1137
7,8764907,2,GRAND RAPIDS,MI,49518,4,1,80000,1,,1,1,T2,2,1,0,0,0,0,0,0,0,13-NOV-13,-83.1455890186269,42.2901541280098,82,20131031,800
7,8766433,1,GRAND RAPIDS,MI,59507,2,1,54000,1,,1,1,T2,S2,1,,,0,0,0,0,0,07-NOV-13,-83.0412630681826,42.6246038651512,50,20131021,1152
7,8768512,2,GRAND RAPIDS,MI,49501,1,1,33000,1,,1,1,T3,2,1,0,0,0,0,0,0,0,19-NOV-13,-84.5448998193434,42.8177506376569,19,20131108,552
7,8769975,2,GRAND RAPIDS,MI,49512,1,1,30000,1,,1,1,2,,1,0,0,0,0,0,0,0,11-NOV-13,-83.4386988542771,41.8207829413951,58,20131107,1458
7,8770201,1,GRAND RAPIDS,MI,49508,4,1,10000,1,,1,1,T3,2,3,0,0,0,0,0,0,0,11-NOV-13,-86.0966912417154,42.835051754236,70,20131111,101
7,8774278,2,GRAND RAPIDS,MI,49503,4,1,17963,3,,1,16,B1,,8,0,0,0,0,0,0,0,19-NOV-13,-85.6678694384796,42.9625159906615,41,20131113,1439
7,8775366,1,GRAND RAPIDS,MI,49512,1,1,80000,1,,0,1,T2,S1,1,0,0,0,0,0,0,0,25-NOV-13,-85.6398039765661,42.9728704885983,41,20131112,1100
7,8776608,2,GRAND RAPIDS,MI,49548,2,1,20364,2,,1,21,B2,,8,0,0,0,0,0,0,0,19-NOV-13,-83.5066952696774,42.9834767916445,25,20131112,806
7,8776748,2,GRAND RAPIDS,MI,49546,1,1,18000,1,,1,1,2,,1,0,0,0,0,0,0,0,19-NOV-13,-85.7223018082432,42.9312161971992,41,20131114,1110
7,8776859,1,GRAND RAPIDS,MI,49584,1,1,80000,3,,1,1,T2,S1,8,0,0,0,0,0,0,0,19-NOV-13,-85.3257993052569,42.8746001035334,41,20131115,500
7,8777439,2,GRAND RAPIDS,MI,49512,1,1,18000,1,,1,1,T2,S1,8,0,0,0,0,0,0,0,19-NOV-13,-83.3280870268298,42.2456128519921,82,20131113,1735
7,8778982,1,GRAND RAPIDS,MI,49503,1,1,14000,4,9,1,16,2,,8,0,0,0,0,0,0,0,19-NOV-13,-85.6078750306216,42.9126360960273,41,20131118,928
7,8780058,2,GRAND RAPIDS,MI,49509,1,1,24000,1,,1,18,2,,1,0,0,0,0,0,0,0,02-DEC-13,-84.8313360221935,43.4082738313859,29,20131112,1255
7,8780446,1,GRAND RAPIDS,MI,49503,1,1,80000,1,,1,,T3,S2,1,0,0,0,0,0,0,0,20-NOV-13,-83.6951433598613,42.5176241448568,47,20131119,718
7,8780740,1,GRAND RAPIDS,MI,49544,1,1,10000,,,1,1,T3,S2,1,0,0,0,0,0,0,0,21-NOV-13,-84.6918104696098,45.0274110062951,69,20131029,1215
7,8781855,1,GRAND RAPIDS,MI,49544-9401,1,1,60000,1,,1,1,T2,S1,1,0,0,0,0,0,0,0,26-NOV-13,-86.2624634203706,42.2687282113271,80,20131119,115
7,8782446,1,GRAND RAPIDS,MI,49548,1,2,25999,3,,1,19,2,,1,0,0,0,0,0,0,0,22-NOV-13,-83.7450735564106,42.2848084851241,81,20131028,1440
7,8782458,2,GRAND RAPIDS,MI,49515,4,2,42000,3,,1,10,2,,4,0,0,0,0,0,0,0,22-NOV-13,-83.7702690555761,42.4224935144779,81,20131031,1706
7,8783883,2,GRAND RAPIDS,MI,49548,1,1,12000,1,,1,1,2,1,1,0,0,0,0,0,0,0,25-NOV-13,-83.7624473360289,43.1189444606223,25,20131114,1823
7,8785936,1,GRAND RAPIDS,MI,49588-8350,1,1,32000,1,,1,10,2,,1,0,0,0,0,0,0,0,03-DEC-13,-85.1103160640807,44.8553658505128,40,20131112,1421
7,8785969,1,GRAND RAPIDS,MI,49506,1,1,80000,1,,1,1,T2,S1,3,0,0,0,0,0,0,0,02-DEC-13,-85.5750996460281,42.9125277610176,41,20131110,1429
7,8786412,1,GRAND RAPIDS,MI,49525,2,1,20000,2,,1,21,B1,,8,0,0,0,0,0,0,0,09-DEC-13,-85.5229458692678,42.9633464445252,41,20131016,1530
7,8786485,2,GRAND RAPIDS,MI,49503,2,1,20500,2,,1,18,2,,8,0,0,0,0,0,0,0,26-NOV-13,-85.6675592179982,42.9487298119292,41,20131125,1115
7,8786496,1,GRAND RAPIDS,MI,49503,1,1,39000,2,,0,13,B2,,8,0,0,0,0,0,0,0,03-DEC-13,-85.6701976254885,42.9609518205815,41,20131125,1443
7,8786590,2,GRAND RAPIDS,MI,49503,4,1,26001,1,,0,13,B2,,8,0,0,0,0,0,0,0,03-DEC-13,-85.6764673038859,42.984830096978,41,20131121,1757
7,8786624,2,GRAND RAPIDS,MI,49503,1,1,39600,2,,1,13,B2,,8,0,0,0,0,0,0,0,26-NOV-13,-85.7662649223243,42.972188968101,41,20131125,1105
7,8787475,1,GRAND RAPIDS,MI,49518,1,1,80000,1,,1,1,T3,S2,1,0,0,0,0,0,0,0,27-NOV-13,-85.7624697651893,42.8826278267102,41,20131112,1655
7,8787643,2,GRAND RAPIDS,MI,49548,2,1,26000,2,,1,10,2,,1,0,0,0,0,0,0,0,27-NOV-13,-85.6680799037123,42.7840428532845,41,20131125,1410
7,8790105,2,GRAND RAPIDS,MI,49534,1,1,26000,3,,1,10,2,,1,0,0,0,0,0,0,0,29-NOV-13,-85.6784329991289,42.9149120074254,41,20131125,1410
7,8792279,2,GRAND RAPIDS,MI,49548,2,1,54000,2,,1,10,3,,7,0,0,0,0,0,0,0,02-DEC-13,-85.6687040305838,42.8073608703446,41,20131122,1355
7,8792316,2,GRAND RAPIDS,MI,49503,2,1,60000,4,9,0,18,3,,7,0,0,0,0,0,0,0,02-DEC-13,-85.6660873412967,42.9736447206483,41,20131129,910
7,8792340,1,GRAND RAPIDS,MI,49534,1,1,40000,2,,1,13,B2,,8,0,0,0,0,0,0,0,05-DEC-13,-85.6851350638853,42.975015231839,41,20131130,950
7,8793409,2,GRAND RAPIDS,MI,49503,2,1,17963,3,,1,13,B2,,8,0,0,0,0,0,0,0,03-DEC-13,-85.6673343243396,42.9413238113281,41,20131202,930
7,8793415,1,GRAND RAPIDS,MI,49503,1,1,39600,2,,1,13,B2,,8,0,0,0,0,0,0,0,03-DEC-13,-85.6890233688227,43.0208533596948,41,20131202,1838
7,8794699,2,GRAND RAPIDS,MI,49503,1,1,66000,1,,1,3,T2,S1,1,0,0,0,0,0,0,0,04-DEC-13,-85.6426402877217,42.9394862500002,41,20131203,811
7,8795943,2,GRAND RAPIDS,MI,49503,1,1,17963,2,,1,13,B2,,8,0,0,0,0,0,0,0,10-DEC-13,-85.6734373580201,42.959720713189,41,20131204,1312
7,8796099,1,GRAND RAPIDS,MI,49548,1,1,90000,1,,1,1,3,,3,0,0,0,0,0,0,0,05-DEC-13,-86.0882489652733,42.7936109511729,70,20131204,1530
7,8796182,1,GRAND RAPIDS,MI,49544,4,1,33000,1,,1,10,T2,,1,0,0,0,0,0,0,0,05-DEC-13,-84.9259751628834,42.8625929395314,34,20131204,243
7,8796613,1,GRAND RAPIDS,MI,49507-2331,4,2,32000,2,,1,11,2,,1,1,0,0,0,0,0,0,11-DEC-13,-83.2970786864154,42.8714597639806,63,20131118,418
7,8798605,2,GRAND RAPIDS,MI,49509,1,1,33000,1,,0,10,2,,1,0,0,0,0,0,0,0,10-DEC-13,-85.6624683622891,43.0339256487555,41,20131209,900
7,8798703,1,GRAND RAPIDS,MI,49503,4,1,29001,3,,1,10,3,,7,0,0,0,0,0,0,0,10-DEC-13,-85.6862670451003,42.9650991582438,41,20131206,846
7,8798733,1,GRAND RAPIDS,MI,49503,1,1,15875,1,,0,3,2,,4,0,0,0,0,0,0,0,10-DEC-13,-85.6667760841081,42.9854629130505,41,20131208,1830
7,8798748,1,GRAND RAPIDS,MI,49512,1,1,15000,1,,1,1,T2,S1,2,0,0,0,0,0,0,0,10-DEC-13,-85.6638610834102,42.9557656098896,41,20131125,840
7,8798758,1,GRAND RAPIDS,MI,49503,1,1,36000,1,,1,1,2,,1,0,0,0,0,0,0,0,10-DEC-13,-85.768186600011,42.9156096922502,41,20131206,815
7,8801542,2,GRAND RAPIDS,MI,495034005,,2,,3,,,13,B2,,8,0,0,0,0,0,0,0,10-DEC-13,-85.5879391471371,42.9055194606575,41,20131129,914
7,8802079,2,GRAND RAPIDS,MI,49503,1,1,17963,2,,1,13,T3,,8,0,0,0,0,0,0,0,11-DEC-13,-85.684044834846,42.9561657910079,41,20131211,500
7,8803237,2,GRAND RAPIDS,MI,49548,1,1,32000,3,,1,1,T2,S1,1,0,0,0,0,0,0,0,12-DEC-13,-85.6821259498679,42.9242143554372,41,20131204,1550
